,,,,,
Date ,Time,PV gen (kW),Load (kW),"Temp (°C)
",pmaxpu
1/19/2015,1:00:00 PM,2.476,0.1986175206,28.124,
1/19/2015,2:00:00 PM,2.297,0.2805345146,28.838,
1/19/2015,3:00:00 PM,1.977,0.4110769324,29.121,
1/19/2015,4:00:00 PM,1.499,0.6066858928,28.981,
1/19/2015,5:00:00 PM,0.935,0.8098778469,28.442,
1/19/2015,6:00:00 PM,0.357,0.9276967491,27.325,
1/19/2015,7:00:00 PM,0.022,0.9187994058,25.218,
1/19/2015,8:00:00 PM,0,0.8709804158,24.003,
1/19/2015,9:00:00 PM,0,0.7394216872,22.36,
1/19/2015,10:00:00 PM,0,0.5651045782,22.098,
1/19/2015,11:00:00 PM,0,0.4212590919,22.104,
1/20/2015,12:00:00 AM,0,0.4940015742,21.58,
1/20/2015,1:00:00 AM,0,0.367528156,20.897,
1/20/2015,2:00:00 AM,0,0.4077776787,20.708,
1/20/2015,3:00:00 AM,0,0.4344621726,20.929,
1/20/2015,4:00:00 AM,0,0.4524197456,21.079,
1/20/2015,5:00:00 AM,0,0.4786546958,21.121,
1/20/2015,6:00:00 AM,0.123,0.5564382746,21.503,
1/20/2015,7:00:00 AM,0.219,0.6125002833,22.264,
1/20/2015,8:00:00 AM,0.272,0.6242010444,22.458,
1/20/2015,9:00:00 AM,0.429,0.6018101138,22.923,
1/20/2015,10:00:00 AM,0.676,0.5968390582,24.138,
1/20/2015,11:00:00 AM,1.426,0.5127569255,26.804,
1/20/2015,12:00:00 PM,2.051,0.4621279552,29.678,
1/20/2015,1:00:00 PM,1.955,0.50570921,30.033,
1/20/2015,2:00:00 PM,1.842,0.5856443329,29.138,
1/20/2015,3:00:00 PM,1.623,0.5943805633,28.117,
1/20/2015,4:00:00 PM,1.388,0.7080714511,27.072,
1/20/2015,5:00:00 PM,0.885,0.7880484461,25.38,
1/20/2015,6:00:00 PM,0.356,0.8233432916,23.004,
1/20/2015,7:00:00 PM,0.029,0.8000175119,20.725,
1/20/2015,8:00:00 PM,0,0.7541219393,19.549,
1/20/2015,9:00:00 PM,0,0.6509874098,18.929,
1/20/2015,10:00:00 PM,0,0.4952426854,18.513,
1/20/2015,11:00:00 PM,0,0.3383454265,18.171,
1/21/2015,12:00:00 AM,0,0.4456419845,17.847,
1/21/2015,1:00:00 AM,0,0.3234440582,17.57,
1/21/2015,2:00:00 AM,0,0.4001182959,17.448,
1/21/2015,3:00:00 AM,0,0.4041585275,17.326,
1/21/2015,4:00:00 AM,0,0.4246890111,17.261,
1/21/2015,5:00:00 AM,0,0.4445787846,17.122,
1/21/2015,6:00:00 AM,0.143,0.524472875,17.516,
1/21/2015,7:00:00 AM,0.551,0.5517570938,18.752,
1/21/2015,8:00:00 AM,1.158,0.4934515163,20.337,
1/21/2015,9:00:00 AM,1.662,0.4465070975,21.924,
1/21/2015,10:00:00 AM,2.044,0.396452699,23.429,
1/21/2015,11:00:00 AM,2.315,0.3428049971,24.699,
1/21/2015,12:00:00 PM,2.464,0.3204504041,25.765,
1/21/2015,1:00:00 PM,2.443,0.3012588273,26.55,
1/21/2015,2:00:00 PM,2.278,0.3020822813,26.997,
1/21/2015,3:00:00 PM,1.958,0.3919884334,26.923,
1/21/2015,4:00:00 PM,1.501,0.5306686113,26.329,
1/21/2015,5:00:00 PM,0.929,0.7134521463,25.302,
1/21/2015,6:00:00 PM,0.342,0.8069297617,23.846,
1/21/2015,7:00:00 PM,0.024,0.8044650399,22.012,
1/21/2015,8:00:00 PM,0,0.7769125733,20.422,
1/21/2015,9:00:00 PM,0,0.6547697483,19.341,
1/21/2015,10:00:00 PM,0,0.5071232427,18.438,
1/21/2015,11:00:00 PM,0,0.3587193324,17.761,
1/22/2015,12:00:00 AM,0,0.4024644296,17.267,
1/22/2015,1:00:00 AM,0,0.3409845746,16.918,
1/22/2015,2:00:00 AM,0,0.3848815743,16.713,
1/22/2015,3:00:00 AM,0,0.3977351436,16.55,
1/22/2015,4:00:00 AM,0,0.4092377522,16.343,
1/22/2015,5:00:00 AM,0,0.4510176627,16.069,
1/22/2015,6:00:00 AM,0.125,0.5191425489,16.81,
1/22/2015,7:00:00 AM,0.533,0.5141617875,18.46,
1/22/2015,8:00:00 AM,1.182,0.4204332726,20.819,
1/22/2015,9:00:00 AM,1.726,0.33519476,23.785,
1/22/2015,10:00:00 AM,2.096,0.2900812522,27.362,
1/22/2015,11:00:00 AM,2.33,0.2792736203,30.092,
1/22/2015,12:00:00 PM,2.42,0.3186607917,31.601,
1/22/2015,1:00:00 PM,2.356,0.3933354324,32.348,
1/22/2015,2:00:00 PM,2.07,0.4929634827,32.164,
1/22/2015,3:00:00 PM,1.664,0.6150937535,31.285,
1/22/2015,4:00:00 PM,1.325,0.7656015003,30.131,
1/22/2015,5:00:00 PM,0.889,0.9551801359,28.842,
1/22/2015,6:00:00 PM,0.339,1.042712438,27.35,
1/22/2015,7:00:00 PM,0.025,1.02276076,25.307,
1/22/2015,8:00:00 PM,0,0.9736312896,23.564,
1/22/2015,9:00:00 PM,0,0.8376953574,22.473,
1/22/2015,10:00:00 PM,0,0.6339830708,21.657,
1/22/2015,11:00:00 PM,0,0.4601008979,20.957,
1/23/2015,12:00:00 AM,0,0.4922390431,20.152,
1/23/2015,1:00:00 AM,0,0.3965316814,19.416,
1/23/2015,2:00:00 AM,0,0.4543643306,19.022,
1/23/2015,3:00:00 AM,0,0.4541096179,18.64,
1/23/2015,4:00:00 AM,0,0.4310601508,18.332,
1/23/2015,5:00:00 AM,0,0.46585224,18.238,
1/23/2015,6:00:00 AM,0.109,0.5392845334,18.655,
1/23/2015,7:00:00 AM,0.469,0.5446441724,19.61,
1/23/2015,8:00:00 AM,1.1,0.4971718876,21.022,
1/23/2015,9:00:00 AM,1.688,0.4261312434,22.539,
1/23/2015,10:00:00 AM,2.122,0.3162801634,23.731,
1/23/2015,11:00:00 AM,2.4,0.2397105849,24.602,
1/23/2015,12:00:00 PM,2.52,0.2210885568,25.155,
1/23/2015,1:00:00 PM,2.494,0.2227204571,25.355,
1/23/2015,2:00:00 PM,2.324,0.2916814492,25.318,
1/23/2015,3:00:00 PM,2.007,0.3835671875,24.975,
1/23/2015,4:00:00 PM,1.539,0.5091906451,24.311,
1/23/2015,5:00:00 PM,0.95,0.6516848226,23.266,
1/23/2015,6:00:00 PM,0.343,0.7319171917,21.881,
1/23/2015,7:00:00 PM,0.021,0.7527050953,20.215,
1/23/2015,8:00:00 PM,0,0.7283032197,18.828,
1/23/2015,9:00:00 PM,0,0.6295514582,17.993,
1/23/2015,10:00:00 PM,0,0.4891219548,17.237,
1/23/2015,11:00:00 PM,0,0.3703020702,16.545,
1/24/2015,12:00:00 AM,0,0.4589110624,15.938,
1/24/2015,1:00:00 AM,0,0.3441752097,15.492,
1/24/2015,2:00:00 AM,0,0.3976459168,15.466,
1/24/2015,3:00:00 AM,0,0.4061499,15.379,
1/24/2015,4:00:00 AM,0,0.4044842556,15.111,
1/24/2015,5:00:00 AM,0,0.4260000021,14.859,
1/24/2015,6:00:00 AM,0.125,0.4750015739,16.004,
1/24/2015,7:00:00 AM,0.514,0.4715690403,17.762,
1/24/2015,8:00:00 AM,1.175,0.4292591819,19.052,
1/24/2015,9:00:00 AM,1.782,0.3447554177,20.358,
1/24/2015,10:00:00 AM,2.202,0.2482501761,21.643,
1/24/2015,11:00:00 AM,2.462,0.1516563542,22.651,
1/24/2015,12:00:00 PM,2.571,0.1433219536,23.264,
1/24/2015,1:00:00 PM,2.535,0.1464246734,23.525,
1/24/2015,2:00:00 PM,2.351,0.195527059,23.671,
1/24/2015,3:00:00 PM,2.016,0.3008959394,23.588,
1/24/2015,4:00:00 PM,1.529,0.4206679595,23.016,
1/24/2015,5:00:00 PM,0.91,0.5780333353,22.048,
1/24/2015,6:00:00 PM,0.341,0.6761566399,20.874,
1/24/2015,7:00:00 PM,0.022,0.7086947263,19.668,
1/24/2015,8:00:00 PM,0,0.7008069145,18.878,
1/24/2015,9:00:00 PM,0,0.6056382144,18.337,
1/24/2015,10:00:00 PM,0,0.479305596,17.869,
1/24/2015,11:00:00 PM,0,0.3625395007,17.375,
1/25/2015,12:00:00 AM,0,0.4195136081,16.952,
1/25/2015,1:00:00 AM,0,0.3426891671,16.503,
1/25/2015,2:00:00 AM,0,0.3737995681,15.818,
1/25/2015,3:00:00 AM,0,0.3811535135,15.195,
1/25/2015,4:00:00 AM,0,0.3893253237,14.806,
1/25/2015,5:00:00 AM,0,0.4065398395,14.513,
1/25/2015,6:00:00 AM,0.122,0.440632086,14.868,
1/25/2015,7:00:00 AM,0.511,0.4394541483,15.853,
1/25/2015,8:00:00 AM,1.077,0.397644874,16.91,
1/25/2015,9:00:00 AM,1.656,0.3446414973,18.046,
1/25/2015,10:00:00 AM,2.135,0.2836956523,19.161,
1/25/2015,11:00:00 AM,2.326,0.170596536,19.978,
1/25/2015,12:00:00 PM,2.535,0.09514938767,20.666,
1/25/2015,1:00:00 PM,2.57,0.07657637761,21.065,
1/25/2015,2:00:00 PM,2.406,0.09727800064,21.157,
1/25/2015,3:00:00 PM,2.069,0.1716441388,20.95,
1/25/2015,4:00:00 PM,1.573,0.339637427,20.375,
1/25/2015,5:00:00 PM,0.966,0.4909888565,19.518,
1/25/2015,6:00:00 PM,0.351,0.6064017482,18.41,
1/25/2015,7:00:00 PM,0.021,0.662333489,17.007,
1/25/2015,8:00:00 PM,0,0.6488027977,15.954,
1/25/2015,9:00:00 PM,0,0.5581923284,15.377,
1/25/2015,10:00:00 PM,0,0.448288998,14.927,
1/25/2015,11:00:00 PM,0,0.3330977672,14.562,
1/26/2015,12:00:00 AM,0,0.4011655916,14.241,
1/26/2015,1:00:00 AM,0,0.3124960155,14.075,
1/26/2015,2:00:00 AM,0,0.3612956117,13.945,
1/26/2015,3:00:00 AM,0,0.3712656972,13.865,
1/26/2015,4:00:00 AM,0,0.3623019839,13.824,
1/26/2015,5:00:00 AM,0,0.3950468921,13.778,
1/26/2015,6:00:00 AM,0.113,0.4344154656,14.495,
1/26/2015,7:00:00 AM,0.483,0.4308674116,15.632,
1/26/2015,8:00:00 AM,1.088,0.3879088462,16.935,
1/26/2015,9:00:00 AM,1.575,0.3351905257,18.166,
1/26/2015,10:00:00 AM,1.996,0.3628455956,19.328,
1/26/2015,11:00:00 AM,2.407,0.3203588873,20.556,
1/26/2015,12:00:00 PM,2.507,0.2729481375,21.365,
1/26/2015,1:00:00 PM,2.468,0.2409052008,21.838,
1/26/2015,2:00:00 PM,2.333,0.261332847,22.043,
1/26/2015,3:00:00 PM,2.052,0.2903469103,21.883,
1/26/2015,4:00:00 PM,1.569,0.3943924846,21.27,
1/26/2015,5:00:00 PM,0.966,0.4936043229,20.272,
1/26/2015,6:00:00 PM,0.346,0.6022645049,18.868,
1/26/2015,7:00:00 PM,0.018,0.651065285,17.091,
1/26/2015,8:00:00 PM,0,0.6661261438,15.731,
1/26/2015,9:00:00 PM,0,0.5639244038,14.913,
1/26/2015,10:00:00 PM,0,0.4258352494,14.331,
1/26/2015,11:00:00 PM,0,0.2896869632,13.879,
1/27/2015,12:00:00 AM,0,0.3512481798,13.492,
1/27/2015,1:00:00 AM,0,0.2779505136,13.178,
1/27/2015,2:00:00 AM,0,0.3331528833,12.883,
1/27/2015,3:00:00 AM,0,0.3582767116,12.59,
1/27/2015,4:00:00 AM,0,0.3704598132,12.29,
1/27/2015,5:00:00 AM,0,0.4079079863,12.006,
1/27/2015,6:00:00 AM,0.071,0.5107859565,12.81,
1/27/2015,7:00:00 AM,0.53,0.5263769328,14.659,
1/27/2015,8:00:00 AM,1.164,0.3760804873,16.543,
1/27/2015,9:00:00 AM,1.641,0.2518805366,18.122,
1/27/2015,10:00:00 AM,2.056,0.1731359303,19.521,
1/27/2015,11:00:00 AM,2.408,0.1128858819,20.852,
1/27/2015,12:00:00 PM,2.583,0.1069469835,21.95,
1/27/2015,1:00:00 PM,2.558,0.1028665851,22.543,
1/27/2015,2:00:00 PM,2.375,0.1410562116,22.582,
1/27/2015,3:00:00 PM,2.044,0.2257276983,22.188,
1/27/2015,4:00:00 PM,1.564,0.3707142349,21.363,
1/27/2015,5:00:00 PM,0.961,0.536633599,20.079,
1/27/2015,6:00:00 PM,0.341,0.6527559598,18.442,
1/27/2015,7:00:00 PM,0.017,0.6981014287,16.651,
1/27/2015,8:00:00 PM,0,0.694686122,15.464,
1/27/2015,9:00:00 PM,0,0.5702884732,14.872,
1/27/2015,10:00:00 PM,0,0.4002263361,14.547,
1/27/2015,11:00:00 PM,0,0.2852392582,14.347,
1/28/2015,12:00:00 AM,0,0.3608189222,14.194,
1/28/2015,1:00:00 AM,0,0.3040961936,14.018,
1/28/2015,2:00:00 AM,0,0.3199660833,13.739,
1/28/2015,3:00:00 AM,0,0.3443049662,13.316,
1/28/2015,4:00:00 AM,0,0.3697135818,12.828,
1/28/2015,5:00:00 AM,0,0.4327550822,12.359,
1/28/2015,6:00:00 AM,0.059,0.5383767433,12.983,
1/28/2015,7:00:00 AM,0.53,0.5490210949,14.754,
1/28/2015,8:00:00 AM,1.237,0.3821752389,16.436,
1/28/2015,9:00:00 AM,1.834,0.2536231285,18.147,
1/28/2015,10:00:00 AM,2.26,0.1526970303,19.957,
1/28/2015,11:00:00 AM,2.517,0.06855126221,21.731,
1/28/2015,12:00:00 PM,2.615,0.06171822517,23.273,
1/28/2015,1:00:00 PM,2.567,0.06909582135,24.477,
1/28/2015,2:00:00 PM,2.377,0.1129662401,25.214,
1/28/2015,3:00:00 PM,2.042,0.2186784471,25.41,
1/28/2015,4:00:00 PM,1.558,0.3753685177,25.034,
1/28/2015,5:00:00 PM,0.953,0.5519634164,24.07,
1/28/2015,6:00:00 PM,0.332,0.6720825477,22.428,
1/28/2015,7:00:00 PM,0.015,0.7210845778,19.87,
1/28/2015,8:00:00 PM,0,0.7240336872,18.035,
1/28/2015,9:00:00 PM,0,0.6019027737,17.05,
1/28/2015,10:00:00 PM,0,0.4297823765,16.473,
1/28/2015,11:00:00 PM,0,0.2787252554,16.113,
1/29/2015,12:00:00 AM,0,0.3530660214,15.941,
1/29/2015,1:00:00 AM,0,0.2912067203,15.932,
1/29/2015,2:00:00 AM,0,0.3819609827,15.963,
1/29/2015,3:00:00 AM,0,0.3659572112,15.666,
1/29/2015,4:00:00 AM,0,0.3879494688,15.12,
1/29/2015,5:00:00 AM,0,0.4280608357,14.705,
1/29/2015,6:00:00 AM,0.056,0.5068784562,15.521,
1/29/2015,7:00:00 AM,0.519,0.5423080417,17.325,
1/29/2015,8:00:00 AM,1.217,0.3800709243,19.572,
1/29/2015,9:00:00 AM,1.793,0.2434015007,22.258,
1/29/2015,10:00:00 AM,2.205,0.1713204343,24.633,
1/29/2015,11:00:00 AM,2.459,0.1288514359,26.136,
1/29/2015,12:00:00 PM,2.563,0.135247144,27.249,
1/29/2015,1:00:00 PM,2.522,0.1660100424,28.085,
1/29/2015,2:00:00 PM,2.339,0.2144481513,28.55,
1/29/2015,3:00:00 PM,2.011,0.3603835922,28.596,
1/29/2015,4:00:00 PM,1.538,0.5235964116,28.207,
1/29/2015,5:00:00 PM,0.942,0.700298029,27.274,
1/29/2015,6:00:00 PM,0.326,0.7960042687,25.545,
1/29/2015,7:00:00 PM,0.013,0.8114125373,22.202,
1/29/2015,8:00:00 PM,0,0.768404357,19.887,
1/29/2015,9:00:00 PM,0,0.6443434871,18.556,
1/29/2015,10:00:00 PM,0,0.4765483936,17.682,
1/29/2015,11:00:00 PM,0,0.3561508691,17.075,
1/30/2015,12:00:00 AM,0,0.4101004712,16.534,
1/30/2015,1:00:00 AM,0,0.3196729711,16.374,
1/30/2015,2:00:00 AM,0,0.4069998457,16.119,
1/30/2015,3:00:00 AM,0,0.4044017511,15.715,
1/30/2015,4:00:00 AM,0,0.4127193595,15.161,
1/30/2015,5:00:00 AM,0,0.4270867673,14.587,
1/30/2015,6:00:00 AM,0.056,0.5374824771,15.217,
1/30/2015,7:00:00 AM,0.517,0.5501116956,17.03,
1/30/2015,8:00:00 AM,1.21,0.4034831022,19.294,
1/30/2015,9:00:00 AM,1.789,0.289169224,21.597,
1/30/2015,10:00:00 AM,2.206,0.2000300561,23.535,
1/30/2015,11:00:00 AM,2.461,0.1359340535,25.027,
1/30/2015,12:00:00 PM,2.566,0.1562527578,26.091,
1/30/2015,1:00:00 PM,2.53,0.1873480324,26.692,
1/30/2015,2:00:00 PM,2.351,0.2450286862,26.792,
1/30/2015,3:00:00 PM,2.025,0.3600224146,26.421,
1/30/2015,4:00:00 PM,1.549,0.4978871712,25.587,
1/30/2015,5:00:00 PM,0.949,0.6394008577,24.22,
1/30/2015,6:00:00 PM,0.329,0.7266584036,22.288,
1/30/2015,7:00:00 PM,0.013,0.7452622425,19.747,
1/30/2015,8:00:00 PM,0,0.7176599418,17.851,
1/30/2015,9:00:00 PM,0,0.6215303789,16.678,
1/30/2015,10:00:00 PM,0,0.4786664537,15.896,
1/30/2015,11:00:00 PM,0,0.3373834949,15.363,
1/31/2015,12:00:00 AM,0,0.4127924493,14.895,
1/31/2015,1:00:00 AM,0,0.3428714018,14.481,
1/31/2015,2:00:00 AM,0,0.3788487119,14.129,
1/31/2015,3:00:00 AM,0,0.3761130673,13.768,
1/31/2015,4:00:00 AM,0,0.3860745195,13.368,
1/31/2015,5:00:00 AM,0,0.40632084,12.987,
1/31/2015,6:00:00 AM,0.054,0.4569312942,13.716,
1/31/2015,7:00:00 AM,0.519,0.4695225232,15.674,
1/31/2015,8:00:00 AM,1.223,0.4167084417,17.794,
1/31/2015,9:00:00 AM,1.808,0.3182879974,19.636,
1/31/2015,10:00:00 AM,2.231,0.2415092094,21.236,
1/31/2015,11:00:00 AM,2.477,0.186837548,22.465,
1/31/2015,12:00:00 PM,2.495,0.1956939295,23.28,
1/31/2015,1:00:00 PM,2.317,0.1907548321,23.601,
1/31/2015,2:00:00 PM,2.049,0.2235079351,23.433,
1/31/2015,3:00:00 PM,1.459,0.3061280363,22.555,
1/31/2015,4:00:00 PM,0.927,0.4709809669,21.228,
1/31/2015,5:00:00 PM,0.546,0.610034915,19.751,
1/31/2015,6:00:00 PM,0.245,0.6742357948,18.293,
1/31/2015,7:00:00 PM,0.012,0.6856814964,16.912,
1/31/2015,8:00:00 PM,0,0.6749255552,16.015,
1/31/2015,9:00:00 PM,0,0.5872785069,15.62,
1/31/2015,10:00:00 PM,0,0.4384038666,15.379,
1/31/2015,11:00:00 PM,0,0.294289714,15.177,
2/1/2015,12:00:00 AM,0,0.3915824423,14.975,
2/1/2015,1:00:00 AM,0,0.2998502327,14.737,
2/1/2015,2:00:00 AM,0,0.3425029173,14.47,
2/1/2015,3:00:00 AM,0,0.356853949,14.187,
2/1/2015,4:00:00 AM,0,0.3962699726,13.942,
2/1/2015,5:00:00 AM,0,0.4064911187,13.828,
2/1/2015,6:00:00 AM,0.09,0.4398380181,14.41,
2/1/2015,7:00:00 AM,0.473,0.4512863898,15.72,
2/1/2015,8:00:00 AM,0.951,0.4354127575,17.056,
2/1/2015,9:00:00 AM,1.509,0.3804268311,18.53,
2/1/2015,10:00:00 AM,2.095,0.320154244,20.217,
2/1/2015,11:00:00 AM,2.408,0.2738452311,21.534,
2/1/2015,12:00:00 PM,2.556,0.2726174134,22.485,
2/1/2015,1:00:00 PM,2.535,0.2634190553,22.801,
2/1/2015,2:00:00 PM,2.36,0.2546226843,22.504,
2/1/2015,3:00:00 PM,2.032,0.3089426894,21.743,
2/1/2015,4:00:00 PM,1.555,0.4295064131,20.668,
2/1/2015,5:00:00 PM,0.951,0.5970434711,19.349,
2/1/2015,6:00:00 PM,0.333,0.690525966,17.81,
2/1/2015,7:00:00 PM,0.012,0.722888763,16.272,
2/1/2015,8:00:00 PM,0,0.7074952841,15.463,
2/1/2015,9:00:00 PM,0,0.5783867243,15.124,
2/1/2015,10:00:00 PM,0,0.4144519324,14.942,
2/1/2015,11:00:00 PM,0,0.2417334228,14.792,
2/2/2015,12:00:00 AM,0,0.3499900188,14.663,
2/2/2015,1:00:00 AM,0,0.2834590457,14.529,
2/2/2015,2:00:00 AM,0,0.3542470701,14.299,
2/2/2015,3:00:00 AM,0,0.3450752607,13.879,
2/2/2015,4:00:00 AM,0,0.3834547434,13.41,
2/2/2015,5:00:00 AM,0,0.4134081724,13.05,
2/2/2015,6:00:00 AM,0.068,0.5315394968,13.85,
2/2/2015,7:00:00 AM,0.507,0.5907963216,15.591,
2/2/2015,8:00:00 AM,1.115,0.4684986478,17.063,
2/2/2015,9:00:00 AM,1.741,0.3332192694,18.566,
2/2/2015,10:00:00 AM,2.213,0.2049551552,20.054,
2/2/2015,11:00:00 AM,2.488,0.1151774196,21.269,
2/2/2015,12:00:00 PM,2.602,0.08782686551,22.138,
2/2/2015,1:00:00 PM,2.565,0.08448422631,22.704,
2/2/2015,2:00:00 PM,2.377,0.1105943652,22.981,
2/2/2015,3:00:00 PM,2.039,0.2128319299,22.873,
2/2/2015,4:00:00 PM,1.554,0.3680415904,22.325,
2/2/2015,5:00:00 PM,0.946,0.5560951548,21.255,
2/2/2015,6:00:00 PM,0.325,0.6675690746,19.677,
2/2/2015,7:00:00 PM,0.01,0.7120142857,17.678,
2/2/2015,8:00:00 PM,0,0.7047549804,16.232,
2/2/2015,9:00:00 PM,0,0.5812789119,15.409,
2/2/2015,10:00:00 PM,0,0.4170216812,14.927,
2/2/2015,11:00:00 PM,0,0.2816512603,14.606,
2/3/2015,12:00:00 AM,0,0.3573105235,14.296,
2/3/2015,1:00:00 AM,0,0.2817436898,13.968,
2/3/2015,2:00:00 AM,0,0.3457993931,13.653,
2/3/2015,3:00:00 AM,0,0.3682774415,13.225,
2/3/2015,4:00:00 AM,0,0.3998894161,12.786,
2/3/2015,5:00:00 AM,0,0.4154026559,12.322,
2/3/2015,6:00:00 AM,0.054,0.5286068501,13.013,
2/3/2015,7:00:00 AM,0.515,0.5574999722,14.847,
2/3/2015,8:00:00 AM,1.219,0.3997049509,16.894,
2/3/2015,9:00:00 AM,1.808,0.2712498264,19.028,
2/3/2015,10:00:00 AM,2.228,0.1749430792,21.11,
2/3/2015,11:00:00 AM,2.481,0.09764809017,22.999,
2/3/2015,12:00:00 PM,2.579,0.09260161268,24.534,
2/3/2015,1:00:00 PM,2.532,0.1117922358,25.613,
2/3/2015,2:00:00 PM,2.346,0.1627647493,26.104,
2/3/2015,3:00:00 PM,2.016,0.2792108369,25.972,
2/3/2015,4:00:00 PM,1.529,0.4347293615,25.165,
2/3/2015,5:00:00 PM,0.931,0.597298112,23.599,
2/3/2015,6:00:00 PM,0.321,0.7036978538,21.318,
2/3/2015,7:00:00 PM,0.01,0.7206012713,18.629,
2/3/2015,8:00:00 PM,0,0.7255340761,16.749,
2/3/2015,9:00:00 PM,0,0.6007944879,15.696,
2/3/2015,10:00:00 PM,0,0.4274501023,15.04,
2/3/2015,11:00:00 PM,0,0.285135669,14.58,
2/4/2015,12:00:00 AM,0,0.3609488348,14.22,
2/4/2015,1:00:00 AM,0,0.2785612285,13.983,
2/4/2015,2:00:00 AM,0,0.3662546803,13.689,
2/4/2015,3:00:00 AM,0,0.3634045493,13.368,
2/4/2015,4:00:00 AM,0,0.3748185564,12.993,
2/4/2015,5:00:00 AM,0,0.4175026928,12.569,
2/4/2015,6:00:00 AM,0.062,0.5159742889,13.146,
2/4/2015,7:00:00 AM,0.499,0.5736401469,14.834,
2/4/2015,8:00:00 AM,1.047,0.4350221047,16.475,
2/4/2015,9:00:00 AM,1.623,0.3388080582,18.261,
2/4/2015,10:00:00 AM,2.157,0.3219551312,20.234,
2/4/2015,11:00:00 AM,2.229,0.2246182756,21.794,
2/4/2015,12:00:00 PM,2.102,0.1329327605,22.628,
2/4/2015,1:00:00 PM,2.096,0.1106287323,23.316,
2/4/2015,2:00:00 PM,1.621,0.1250952944,23.092,
2/4/2015,3:00:00 PM,1.446,0.2308245945,22.612,
2/4/2015,4:00:00 PM,1.397,0.3739400855,22.386,
2/4/2015,5:00:00 PM,0.942,0.5573230009,21.794,
2/4/2015,6:00:00 PM,0.326,0.664140592,20.452,
2/4/2015,7:00:00 PM,0.009,0.717350378,18.284,
2/4/2015,8:00:00 PM,0,0.716490843,16.748,
2/4/2015,9:00:00 PM,0,0.5877671449,15.826,
2/4/2015,10:00:00 PM,0,0.4168594612,15.249,
2/4/2015,11:00:00 PM,0,0.2845896398,14.927,
2/5/2015,12:00:00 AM,0,0.3386253554,14.739,
2/5/2015,1:00:00 AM,0,0.2903944669,14.49,
2/5/2015,2:00:00 AM,0,0.3714025042,14.072,
2/5/2015,3:00:00 AM,0,0.3801568544,13.485,
2/5/2015,4:00:00 AM,0,0.382752243,12.969,
2/5/2015,5:00:00 AM,0,0.4244073583,12.563,
2/5/2015,6:00:00 AM,0.056,0.5366981459,13.146,
2/5/2015,7:00:00 AM,0.52,0.5787487292,14.969,
2/5/2015,8:00:00 AM,1.22,0.4012983898,17.271,
2/5/2015,9:00:00 AM,1.808,0.2584984852,19.635,
2/5/2015,10:00:00 AM,2.227,0.1595741786,22.038,
2/5/2015,11:00:00 AM,2.444,0.09371416994,24.185,
2/5/2015,12:00:00 PM,2.446,0.09774508956,25.765,
2/5/2015,1:00:00 PM,2.435,0.119830942,26.955,
2/5/2015,2:00:00 PM,2.282,0.1783343041,27.747,
2/5/2015,3:00:00 PM,1.982,0.3007155203,28.128,
2/5/2015,4:00:00 PM,1.504,0.48438516,28.006,
2/5/2015,5:00:00 PM,0.909,0.6610155144,27.332,
2/5/2015,6:00:00 PM,0.308,0.7684839363,25.857,
2/5/2015,7:00:00 PM,0.007,0.7963921536,22.7,
2/5/2015,8:00:00 PM,0,0.7986799698,20.918,
2/5/2015,9:00:00 PM,0,0.6576497384,19.874,
2/5/2015,10:00:00 PM,0,0.4862228999,19.152,
2/5/2015,11:00:00 PM,0,0.3417506299,18.844,
2/6/2015,12:00:00 AM,0,0.4257042371,18.598,
2/6/2015,1:00:00 AM,0,0.3351144091,18.273,
2/6/2015,2:00:00 AM,0,0.4037870137,18.011,
2/6/2015,3:00:00 AM,0,0.3999921359,17.992,
2/6/2015,4:00:00 AM,0,0.4172379028,18.049,
2/6/2015,5:00:00 AM,0,0.4370690702,17.866,
2/6/2015,6:00:00 AM,0.054,0.5359856674,18.541,
2/6/2015,7:00:00 AM,0.491,0.5746781282,21.847,
2/6/2015,8:00:00 AM,1.161,0.470389557,24.831,
2/6/2015,9:00:00 AM,1.709,0.3808801546,28.647,
2/6/2015,10:00:00 AM,2.101,0.3566041356,30.989,
2/6/2015,11:00:00 AM,2.339,0.3670410475,32.579,
2/6/2015,12:00:00 PM,2.432,0.451079921,33.768,
2/6/2015,1:00:00 PM,2.387,0.554018194,34.558,
2/6/2015,2:00:00 PM,2.206,0.6901438276,34.838,
2/6/2015,3:00:00 PM,1.879,0.9090672494,34.692,
2/6/2015,4:00:00 PM,1.315,1.148809209,34.067,
2/6/2015,5:00:00 PM,0.659,1.316519242,32.931,
2/6/2015,6:00:00 PM,0.193,1.355938025,30.912,
2/6/2015,7:00:00 PM,0.001,1.27299483,28.759,
2/6/2015,8:00:00 PM,0,1.194226354,27.434,
2/6/2015,9:00:00 PM,0,1.039729486,26.569,
2/6/2015,10:00:00 PM,0,0.8393894107,26.525,
2/6/2015,11:00:00 PM,0,0.6684303893,26.182,
2/7/2015,12:00:00 AM,0,0.662210949,25.493,
2/7/2015,1:00:00 AM,0,0.5737924854,24.798,
2/7/2015,2:00:00 AM,0,0.586134696,24.17,
2/7/2015,3:00:00 AM,0,0.5907684663,23.533,
2/7/2015,4:00:00 AM,0,0.5608448332,22.989,
2/7/2015,5:00:00 AM,0,0.5570124439,22.586,
